,id,normalize
42,1185278512397193226,"['assassina', 'da', 'enteada', 'livre', 'no', 'dia', 'das', 'criancas', 'judiciario', 'pedindo', 'r', '2', 'milhoes', 'pra', 'fazer', 'um', 'museu', 'do', 'stf', 'politico', 'do', 'mdb', 'virando', 'lider', 'do', 'governo', 'no', 'congressoessas', 'coisas', 'aconteceram', 'essa', 'semana', 'e', 'no', 'ultimo', 'ano', 'e', '10', 'anos', 'atraso', 'brasil', 'precisa', 'mudar', 'urgente']"
43,1186696804638822400,"['escoria', 'da', 'escoria']"
44,1186696012720693249,"['o', 'canal', 'esta', 'cquase', '170', 'inscritos', 'tem', '270', 'milhoes', 'de', 'views', 'globais', 'e', 'mais', 'de', '13', 'milhoes', 'de', 'views', 'mensais', 'faco', 'conteud']"
45,1186695329816760322,"['ignobil', 'e', 'quem', 'vota', 'no', 'hadad', 'pela', 'democracia', 'vira', 'vegano', 'para', 'disfarcar', 'a', 'falencia', 'e', 'chora', 'de', 'cocoras', 'no', 'chuveiro', 'quando', 've', 'que', 'o', 'irmao', 'ganha', 'mais', 'grana', 'que', 'ele']"
46,1186612368354217984,"['o', 'joice', 'vem', 'ca']"
47,1185173957055537152,"['lula', 'nao', 'sera', 'preso', 'nunca', 'mais']"
48,1184856840850563074,"['shoping', 'joao', 'pessoa', 'livraria', 'santos']"
49,1184855227532492801,"['ate', 'amanha']"
50,1184834365060239363,"['boa', 'em', 'breve', 'no', 'canal']"
51,1184477680156184577,"['informante', 'da', 'kgb', 'contratado', 'da', 'cn', 'vendido', 'pra', 'esquerda', 'traidor', 'da', 'patria', 'amigo', 'de', 'frota', 'agora', 'participante', 'do', 'mbl', 'o', 'que', 'mais', 'falta', 'a', 'verdade', 'e', 'uma', 'so', 'e', 'ela', 'incomoda', 'muita', 'gente']"
52,1184471582065987587,"['por', 'que', 'fui', 'desconvidado', 'do', 'cpac']"
53,1184307988137463809,"['nando', 'obrigado', 'pelo', 'apoio', 'nao', 'ficara', 'impune', 'uma', 'denunciacao', 'caluniosa', 'como', 'essa', 'meus', 'extratos', 'bancarios', 'estao', 'a', 'dispo']"
54,1184249117314310145,"['falei', 'a', 'pouco', 'com', 'o', 'o', 'que', 'estao', 'fazendo', 'com', 'ele', 'e', 'uma', 'tremenda', 'canalhice', 'eu', 'sei', 'quem', 'e', 'o', 'cara', 'que', 'fez', 'isso', 'e', 'a', 'razao', 'de', 'fazer', 'essa', 'vinganca', 'o', 'gil', 'vai', 'abrir', 'todas', 'as', 'contas', 'dele', 'para', 'todo', 'mundo', 'ver']"
55,1184055541267611654,"['se', 'unir', 'para', 'ajudar', 'o', 'stf', 'e', 'esvaziar', 'a', 'manifestacao', 'pela', 'lavatogapensa', 'seu', 'moleque', 'pensa']"
56,1184055281094987778,"['pois', 'e']"
57,1184054118610018304,"['peco', 'perdao', 'nunca', 'mais', 'indico', 'um', 'petista', 'para', 'a', 'pgr']"
58,1184052346336223232,"['que', 'merda', 'que', 'eu', 'fizsancionei', 'financiamento', 'de', 'advogado', 'com', 'fundo', 'partidario']"
59,1187118666896334848,"['no', 'rio', 'de', 'janeiro', 'um', 'deputado', 'tenta', 'proibir', 'a', 'venda', 'de', 'margarina', 'no', 'estadoa', 'falta', 'de', 'senso', 'de', 'prioridade', 'e', 'a', 'crenca', 'de', 'que', 'o', 'cidadao', 'nao', 'tem', 'responsabilidade', 'para', 'ter', 'liberdade', 'ainda', 'dominam', 'parte', 'da', 'politica']"
60,1187110495540731909,"['faz', 'sentido']"
61,1187106799234813953,"['o', 'brasileiro', 'quer', 'sair', 'na', 'rua', 'sem', 'medo', 'quer', 'ver', 'os', 'corruptos', 'condenados', 'presos', 'quer', 'viver', 'em', 'um', 'pais', 'seguro', 'nao', 'ha', 'mais', 'espaco', 'para', 'impunidade', 'no', 'brasil', 'a', 'sociedade', 'nao', 'quer', 'mais', 'ser', 'vitima', 'por', 'isso', 'o', 'novo', 'defende', 'a', 'prisao', 'em', 'segunda', 'instancia', 'prisaoem2ainstanciasim']"
62,1187072158268362752,"['nova', 'previdencia', 'aprovada', 'no', 'senado', 'nao', 'podemos', 'nos', 'desmobilizar', 'ainda', 'ha', 'um', 'longo', 'caminho', 'para', 'a', 'aprovacao', 'da', 'reforma', 'da', 'previdencia', 'dos', 'estados', 'municipios', 'e', 'dos', 'militares', 'o', 'novo', 'seguira', 'trabalhando', 'por', 'um', 'sistema', 'previdenciario', 'justo', 'e', 'sustentavel']"
63,1187039008913793024,"['queremos', 'um', 'brasil', 'sem', 'impunidade', 'e', 'rever', 'a', 'prisao', 'em', 'segunda', 'instancia', 'e', 'um', 'passo', 'na', 'direcao', 'opostao', 'brasil', 'nao', 'pode', 'andar', 'para', 'tras']"
64,1187037429238251521,"['35', 'milhoes', 'de', 'brasileiros', 'sem', 'acesso', 'a', 'agua', 'tratada', 'metade', 'da', 'populacao', 'sem', 'coleta', 'de', 'esgoto', 'do', 'que', 'e', 'coletado', 'so', '45']"
65,1187027689464631296,"['pessoal', 'este', 'sabado', 'teremos', 'o', '5deg', 'encontro', 'nacional', 'do', 'novo', 'restam', 'poucas', 'vagas', 'inscrevase', 'em']"
66,1186775297833742337,"['nova', 'previdencia', 'aprovada', 'no', 'plenario', 'do', 'senado', 'falta', 'pouco', 'para', 'colocarmos', 'em', 'pratica', 'um', 'sistema', 'previdenciario', 'mais', 'justo', 'e', 'sustentavelagora', 'serao', 'votados', 'os', 'destaques', 'temos', 'que', 'continuar', 'nos', 'mobilizando', 'para', 'evitar', 'que', 'o', 'projeto', 'seja', 'desidratado', 'e', 'conceda', 'novos', 'privilegios']"
67,1186735205060661248,"['nem', 'jatinhos', 'e', 'nem', 'classe', 'executiva', 'aqueles', 'que', 'servem', 'a', 'populacao', 'nao', 'devem', 'ter', 'privilegios', 'pagos', 'pelo', 'cidadao']"
68,1186704214573158402,"['parabens', 'para', 'os', 'voluntarios', 'do', 'nordeste', 'que', 'estao', 'dando', 'um', 'exemplo', 'de', 'cidadania', 'e', 'limpando', 'as', 'areas', 'atingidas', 'com', 'as', 'proprias', 'maos', 'antes', 'mesmo', 'do', 'governo', 'federal', 'tomar', 'as', 'iniciativas', 'necessarias', 'e', 'saindo', 'da', 'indignacao', 'para', 'a', 'acao', 'que', 'construiremos', 'o', 'brasil', 'que', 'queremos']"
69,1186691760048803840,"['parabens', 'aos', 'nosso', 'deputados', 'e', 'por', 'representarem', 'a', 'populacao', 'que', 'nao', 'aguenta', 'mais', 'a', 'impunidade', 'e', 'votarem', 'contra', 'este', 'absurdo']"
70,1186690099993567233,"['infelizmente', 'a', 'impunidade', 'venceu', 'hoje', 'o', 'plenario', 'da', 'alerj', 'votou', 'pela', 'liberacao', 'de', '5', 'deputados', 'presos', 'pela', 'lava', 'jato', 'a', 'bancada', 'do', 'novo', 'votou', 'contrafica', 'claro', 'mais', 'uma', 'vez', 'que', 'ainda', 'precisamos', 'continuar', 'renovando', 'a', 'politica', 'e', 'nos', 'mobilizando', 'para', 'apoiar', 'a', 'lava', 'jato']"
71,1186363768508485632,"['o', 'texto', 'que', 'escrevi', 'ha', 'exatamente', 'um', 'ano', 'permanece', 'atual', 'somos', 'todos', 'responsaveis', 'pela', 'construcao', 'do', 'brasil', 'que', 'queremos']"
72,1186288062139195392,"['se', 'voce', 'acredita', 'que', 'pode', 'assumir', 'este', 'protagonismo', 'se', 'inscreva', 'no', 'nosso', 'processo', 'seletivo', 'em']"
73,1186288060385943555,"['se', 'voce', 'tem', 'um', 'amigo', 'familiar', 'vizinho', 'ou', 'pessoa', 'que', 'admira', 'e', 'que', 'seria', 'ideal', 'para', 'gerir', 'o', 'seu', 'municipio', 'converse', 'com', 'ela']"
74,1186288058448125954,"['estamos', 'chegando', 'no', 'prazo', 'final', 'para', 'o', 'processo', 'seletivo', 'do', 'novo', 'para', 'prefeituras', '2020', 'faltam', '10', 'dias']"
75,1186288052337033217,"['o', 'processo', 'seletivo', 'do', 'novo', 'para', 'prefeituras', '2020', 'foi', 'aberto', 'em', '68', 'municipios', 'um', 'salto', 'enorme', 'em', 'relacao', 'a', 'nossa', 'primeira', 'eleicao', 'municipal', 'em', '2016', 'quando', 'abrimos', 'processo', 'seletivo', 'para', 'prefeitura', 'em', '5', 'capitais']"
76,1185987453481607169,"['alem', 'disso', 'todos', 'realizaram', 'processo', 'seletivo', 'para', 'formar', 'suas', 'equipes', 'com', 'base', 'em', 'criterios', 'tecnicos', 'e', 'nao', 'por', 'indicacao', 'politicacom', 'um', 'time', 'competente', 'e', 'integro', 'e', 'possivel', 'fazer', 'mais', 'com', 'menos']"
77,1185987451346739201,"['o', 'novo', 'trabalha', 'por', 'um', 'brasil', 'onde', 'o', 'estado', 'nao', 'pese', 'tanto', 'no', 'bolso', 'do', 'cidadao', 'acreditamos', 'que', 'os', 'politicos', 'devem', 'dar', 'o', 'exemplo', 'por', 'isso', 'nossos', 'mandatarios', 'abriram', 'mao', 'de', 'todos', 'os', 'privilegios', 'e', 'estao', 'entre', 'os', 'parlamentares', 'que', 'mais', 'economizam', 'o', 'dinheiro', 'do', 'cidadao']"
78,1187380770136100865,"['o', 'mbl', 'sempre', 'repudiou', 'essas', 'praticas', 'e', 'vem', 'dando', 'exemplo', 'por', 'onde', 'passa', 'e', 'o', 'deputado', 'est', 'que', 'mais', 'economiza']"
79,1187380764201099265,"['o', 'audio', 'do', 'queiroz', 'revelado', 'hoje', 'tem', 'uma', 'verdade', 'ha', 'uma', 'infinidade', 'de', 'cargos', 'com', 'supersalarios', 'nas', 'casas', 'legislativas', 'do', 'pais']"
80,1187121495056769030,"['obstrucao', 'total', 'a', 'favor', 'de', 'quem', 'trabalhahoje', 'na', 'camara', 'municipal', 'obstrui', 'a', 'tramitacao', 'do', 'pl', 'que', 'quer', 'acabar', 'com', 'os', 'aps', 'de', 'transporte', 'na', 'cidade', 'de', 'sao', 'paulono', 'fim', 'conseguimos', 'suspender', 'a', 'tramitacao', 'e', 'alcancamos', 'mais', 'apoio', 'mas', 'a', 'luta', 'continua']"
81,1187119188328026114,"['apos', 'forte', 'pressao', 'dos', 'motoristas', 'de', 'aplicativo', 'e', 'articulacao', 'que', 'fizemos', 'com', 'outros', 'vereadores', 'da', 'camara', 'municipal', 'conseguimos', 'suspender', 'a', 'tramitacao', 'do', 'projeto', 'que', 'pretende', 'acabar', 'com', 'os', 'aps', 'na', 'cidade', 'de', 'sao', 'pauloimportante', 'vitoria', 'mas', 'a', 'luta', 'continua']"
82,1187086886034124802,"['sessaoplenaria', 'se', 'posicionando', 'contra', 'o', 'pl', '4192018', 'que', 'regulamenta', 'o', 'servico', 'remunerado', 'de', 'transporte', 'de', 'passageiros']"
83,1187083766017265666,"['uma', 'boa', 'noticia', 'para', 'o', 'tao', 'degradado', 'centro', 'de', 'sao', 'paulo', 'que', 'a', 'obra', 'traga', 'um', 'novo', 'tempo', 'para', 'a', 'regiao']"
84,1187046465039978496,"['um', 'dos', 'projetos', 'que', 'esta', 'na', 'pauta', 'de', 'votacao', 'da', 'camara', 'de', 'sp', 'hoje', 'e', 'o', 'pl', '41918', 'que', 'inviabiliza', 'os', 'aps', 'de', 'transporte', 'em', 'sao', 'paulo', 'vamos', 'lutar', 'ate', 'o', 'fim', 'para', 'que', 'este', 'projeto', 'seja', 'rejeitado']"
85,1187006902544322561,"['em', 'sao', 'paulo', 'somente', 'o', 'aplicativo', 'uber', 'tem', 'mais', 'de', '20', 'mil', 'motoristas', 'parceiros', 'e', 'atende', 'a', 'mais', 'de', '6', 'milhoes', 'de', 'usuario', 'no', 'estado', 'paga', 'quase', '25', 'milhoes', 'em', 'impostosquerem', 'votar', 'hoje', 'em', 'sp', 'o', 'pl', '41918', 'que', 'limitaria', 'o', 'numero', 'de', 'veiculos', 'de', 'aps', 'e', 'inviabilizaria', 'o', 'servico']"
86,1187006214842044418,"['outros', 'efeitos', 'colaterais', 'caso', 'esse', 'pl', 'seja', 'aprovado', '19', 'milhao', 'de', 'usuarios', 'deixarao', 'de', 'ser', 'atendidos', 'por', 'mes', 'e', 'o', 'municipio', 'perderia', '109', 'milhoes', 'de', 'receita', 'por', 'ano', 'iss', 'e', 'preco', 'publicohoje', 'farei', 'de', 'tudo', 'para', 'barrar', 'esse', 'projeto', 'inconstitucional', 'nefasto', 'e', 'corporativista']"
87,1187006213785030657,"['estao', 'tentando', 'pautar', 'para', 'que', 'seja', 'votado', 'na', 'camara', 'de', 'sp', 'o', 'pl', '41918', 'que', 'limita', 'o', 'numero', 'de', 'veiculos', 'de', 'ap', 'a', 'mesma', 'quantidade', 'de', 'alvaras', 'de', 'taxi', 'isso', 'retiraria', '70', 'dos', 'motoristas', 'de', 'circulacao', 'esse', 'e', 'o', 'pl', 'do', 'desemprego']"
88,1187005253738217473,"['amaspa', 'associacao', 'de', 'motorista', 'amasp', 'foi', 'ontem', 'ate', 'a', 'camara', 'em', 'busca', 'de', 'apoio', 'de', 'vereadoreslembrese', 'desses', 've']"
89,1186403741676781571,"['comunicado', 'de', 'licenca', 'para', 'exercer', 'missao', 'temporaria', 'nos', 'estados', 'unidos', 'da', 'america']"
90,1185693988742979584,"['o', 'v', 'congresso', 'nacional', 'do', 'sera', 'o', 'maior', 'evento', 'politico', 'dos', 'ultimos', 'tempos', 'e', 'ja', 'tem', 'data', 'local', 'e', 'diversos', 'nomes', 'confi']"
91,1185612749541466112,"['correcao', 'orcamento', 'para', '2020']"
92,1185007585180766208,"['a', 'anistia', 'concedida', 'a', '750', 'mil', 'imoveis', 'em', 'sp', 'e', 'um', 'dos', 'primeiros', 'passos', 'para', 'a', 'justica', 'tributaria', 'na', 'cidade', 'agora', 'so', 'resta', 'corrigir', 'os', 'tributos', 'escorchantes', 'que', 'a', 'prefeitura', 'cobra', 'dos', 'demais', 'proprietarios']"
93,1185007582789935105,"['assim', 'como', 'relogios', 'parados', 'acertam', 'as', 'horas', 'duas', 'vezes', 'ao', 'dia', 'a', 'gestao', 'covas', 'tambem', 'faz', 'algo', 'util', 'para', 'a', 'populacao', 'de', 'tempos', 'em', 'tempos']"
94,1184976246360416256,"['tive', 'fome', 'e', 'me', 'deste', 'de', 'comer', 'tive', 'sede', 'e', 'me', 'deste', 'de', 'beber', 'mt', '2535', 'pecamos', 'hoje', 'a', 'graca', 'da', 'compaixao', 'a', 'capacidade']"
95,1187364088415961089,"['detalhe', 'o', 'audio', 'de', 'depois', 'do', 'caso', 'explodir', 'normal', 'ne', 'nada', 'pra', 'ver', 'aqui', 'circulando']"
96,1187347877607149568,"['desculpa', 'zuar', 'um', 'fake', 'que', 'fica', 'defendendo', 'rola', 'de', 'politico', 'alias', 'desculpe', 'tb', 'zuar', 'as', 'rolar', 'q', 'vc', 'chupa', 'k']"
97,1187138792223887360,"['expectativa', 'defesa', 'dos', 'valores', 'da', 'familia', 'e', 'da', 'civilizacao', 'ocidental', 'realidade', 'defesa', 'de', 'rola', 'de', 'marmanjo', 'numa', 'tentat']"
98,1187138398085103619,"['bacana', 'a', 'iniciativaresta', 'saber', 'se', 'pra', 'atingir', 'a', 'cota', 'a', 'ideia', 'e', 'proibir', 'um', 'percentual', 'de', 'homens', 'ou', 'levar', 'algumas', 'mulheres']"
99,1187130518464282627,"['obrigado', 'ao', 'publico', 'pela', 'excelente', 'audiencia', 'e', 'obrigado', 'a', 'toda', 'equipe', 'do', 'programa', 'pelos', 'excelentes', 'programas', 'sem', 'voces']"
100,1187122195220303872,"['essa', 'imagem', 'e', 'real']"
101,1187082273969115136,"['o', 'cara', 'ta', 'defendendo', 'ate', 'o', 'pinto', 'dos', 'bolsonaroahiajqiahqhauqhsuehajehqidhwiahejqhshiqjehjwksheiahsh2jwkqjdheiahehqhehqhshehqh']"
102,1187081238185697280,['uncharted']
103,1187070192356073473,"['expectativa', 'aqui', 'e', 'templario', 'e', 'vaporwave', 'porra', 'e', 'pura', 'testosterona', 'chora', 'isentaorealidade', 'a', 'piroquinha', 'do', 'me']"
104,1187044476390428672,"['obrigado', 'ao', 'publico', 'pela', 'excelente', 'audiencia', 'e', 'obrigado', 'a', 'toda', 'equipe', 'do', 'programa', 'pelos', 'excelentes', 'programas', 'sem', 'voces', 'eu', 'nao', 'poderia', 'dizer', 'que', 'hoje', 'de', 'noite', 'tem', 'mais', 'the', 'noite']"
105,1187034431820849153,"['que', 'fim', 'triste', 'para', 'os', 'vaporwaves', 'de', 'templarios', 'a', 'defensores', 'de', 'rola', 'de', 'politico']"
